Date,Time of Day,Day of Week,Latitude,Longitude,Neighborhood,Safety Index,Population Density,Median Income,Crime Type,Severity Score,Past Crime Density,Arrest Made,Temperature,Visibility,Event,Location Type,Unemployment Rate,Actions Taken,Police Station Proximity (km),Surveillance Cameras,Public Transport Score
2024-05-11,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,9,33,0,8.354658485010047,Foggy,None,Parks,6.60395566900179,4,5.783613216038552,0,4
2024-06-07,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,9,37,1,29.838209782614534,Rainy,None,Parks,4.402704963354973,6,0.3941935965586305,0,5
2024-12-02,Morning,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,4,0,0,0.3805532498383801,Foggy,None,Highways,5.868548896990643,1,3.722463056630761,10,6
2024-05-28,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,3,7,1,-1.0479398176275678,Rainy,None,Residential,7.56223772149011,10,8.598631667095205,8,6
2024-09-09,Afternoon,Monday,40.7128,-74.006,Downtown,3,25000,60000,Assault,6,24,0,33.60139176158142,Clear,None,Parks,9.409584730677096,4,3.577587442447691,5,10
2024-04-09,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,8,29,1,33.77464566050889,Rainy,None,Highways,4.120253600507898,3,8.279781201928682,16,1
2024-05-28,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,8,39,1,33.48936908635819,Rainy,None,Residential,6.544166217544962,3,4.493261368158218,0,10
2024-06-29,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,6,18,0,-3.7650043750773765,Clear,None,Highways,5.310712214836256,6,6.504024301563299,7,8
2024-08-31,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,34,1,6.283450293821332,Rainy,None,Residential,10.565981081776314,7,7.261276430184079,8,2
2024-05-17,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,9,37,0,3.872006198945055,Rainy,None,Highways,7.421018714151378,10,6.2497631486549405,13,9
2024-08-14,Morning,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,3,17,0,29.511397179188762,Rainy,None,Residential,5.062057065394853,6,0.1358983210708175,2,4
2024-12-01,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,16,1,22.878609423258027,Clear,None,Commercial,5.046325326853107,2,1.5182353793690784,19,5
2024-05-30,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,27,0,11.426556579734005,Rainy,None,Commercial,6.681123742985593,2,3.9008992411522136,12,2
2024-04-28,Afternoon,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,1,32,1,21.75908157348905,Rainy,None,Highways,3.348562069368862,0,3.9723221062286864,0,7
2024-05-03,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,2,27,0,12.556450736964905,Rainy,None,Residential,4.954916315741201,10,5.967857568729121,8,2
2024-12-07,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Assault,6,28,0,19.5756656834213,Foggy,None,Commercial,9.919796133459537,0,4.457155361882119,8,8
2024-05-20,Morning,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,9,9,0,-0.9759311810566862,Foggy,None,Commercial,7.639216458524329,2,5.895204567021297,11,4
2024-08-02,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,4,10,1,2.657663542433828,Clear,None,Highways,4.341476487521093,6,0.8486695822313215,8,5
2024-09-12,Evening,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,8,19,0,-3.144938801894255,Foggy,None,Commercial,7.289871586569319,3,5.4595121703688685,8,9
2024-11-06,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,3,18,0,21.156756232118585,Rainy,None,Highways,7.770140901649472,10,3.4866246136709704,14,7
2024-06-13,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,4,13,0,-4.59066503815782,Clear,None,Parks,8.830843300113472,0,2.2281801580208938,6,9
2024-05-31,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,4,14,1,0.8226988298455762,Foggy,None,Commercial,5.217092949905298,7,8.796875311736036,4,1
2024-04-06,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,1,43,1,27.999536886424856,Rainy,None,Residential,6.687073853787869,4,1.2994520657228388,18,8
2024-07-23,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,1,3,0,-0.25954719021178185,Foggy,None,Residential,9.637233859950488,5,3.241722444265604,4,7
2024-10-13,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,1,44,1,11.11229407148658,Clear,None,Residential,3.5725119219713672,3,8.593344448286015,4,4
2024-04-21,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,2,33,1,30.01769946475875,Clear,None,Highways,3.4080990786831937,0,4.55690702171431,17,1
2024-08-20,Night,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,3,12,0,34.13490582730622,Foggy,None,Commercial,7.309296911934899,9,6.3911758347861305,3,3
2024-02-14,Afternoon,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,1,46,0,5.829185692636202,Foggy,None,Highways,7.035931268191214,9,7.001611931814099,10,4
2024-01-18,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,3,2,1,-4.9168060350063,Foggy,None,Commercial,4.540297231400841,4,3.321690905429377,16,4
2024-09-02,Morning,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,1,13,0,19.9056409028644,Rainy,None,Highways,6.081949447182437,0,7.9930181801100995,7,6
2024-09-05,Evening,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,2,36,1,29.496105192197028,Clear,None,Commercial,9.412261066734743,6,5.329432790563182,6,2
2024-03-02,Morning,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,1,37,0,6.911090088301384,Clear,None,Highways,6.776199410225296,5,8.390560815866657,8,6
2024-11-23,Morning,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,3,32,1,-1.9501932391621457,Rainy,None,Commercial,4.656044774269871,10,9.89882366109461,14,9
2024-09-16,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,8,44,1,21.74733940055306,Rainy,None,Commercial,10.87877955367144,6,2.7863257801796846,14,9
2024-11-01,Morning,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,4,12,1,2.2051994496176786,Rainy,None,Residential,7.944740975121517,5,1.5838440696834626,15,4
2024-02-15,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,4,11,0,26.152077081112562,Rainy,None,Highways,5.727522765406501,0,1.5511988107727557,18,3
2024-11-27,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,8,9,0,6.296108493572392,Foggy,None,Parks,11.00421128000508,5,4.371313121835393,19,3
2024-07-18,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,1,3,1,-0.6751211764442777,Rainy,None,Highways,4.710809966116928,7,1.1184315221553827,18,3
2024-07-07,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,6,20,0,33.66131333000876,Foggy,None,Highways,3.408699248834779,7,5.626993237545591,11,5
2024-03-27,Evening,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,6,29,0,-2.74274440086665,Foggy,None,Residential,7.9759137992951015,9,7.21507805806981,7,1
2024-11-11,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,4,7,1,2.804511943264334,Rainy,None,Commercial,3.410666201027351,4,4.347902343221812,18,1
2024-11-08,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,15,1,16.34858758974466,Foggy,None,Residential,6.446355223335945,6,9.87212398807839,0,6
2024-02-28,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,9,12,1,16.67575031933968,Rainy,None,Residential,8.899963934213268,2,4.94673161191923,0,9
2024-07-24,Night,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,1,3,1,17.01674565373823,Rainy,None,Parks,5.504385151856075,2,1.8840396130014114,2,4
2024-12-08,Afternoon,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,2,5,0,16.14486142862335,Foggy,None,Residential,8.45861010290902,0,5.894320818941548,16,9
2024-05-30,Morning,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,4,23,1,20.11827535240601,Rainy,None,Commercial,5.397344377866105,4,4.108572355260429,18,2
2024-09-15,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Assault,4,40,1,8.585048120347022,Clear,None,Commercial,8.672097398235701,6,2.9789675401836253,18,7
2024-01-23,Morning,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,6,33,0,10.980874667081011,Clear,None,Commercial,8.499988760440576,1,4.954634115286612,8,2
2024-02-11,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,2,12,0,24.144635718687613,Clear,None,Highways,6.094540786339734,6,7.792774933730312,19,6
2024-01-29,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Assault,9,48,0,1.652283423388159,Foggy,None,Commercial,9.01192534627658,4,6.934779103876281,17,8
2024-02-12,Night,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,3,20,0,15.238995212466367,Clear,None,Commercial,7.6066444056552385,0,9.844093600908565,4,4
2024-07-03,Evening,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,1,49,0,9.549514993670506,Rainy,None,Highways,7.008993264040075,10,0.7684013291356893,15,1
2024-06-03,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,22,1,28.096013258211322,Foggy,None,Parks,5.50247063486412,1,1.884698304146574,16,9
2024-04-29,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,1,11,0,15.293805885239287,Clear,None,Residential,4.984730229459958,3,1.3834461588738294,12,9
2024-07-17,Afternoon,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,1,32,0,29.284112608196814,Foggy,None,Commercial,10.898609509527647,6,0.4525727030118931,2,6
2024-11-01,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,4,49,0,5.088751603039135,Rainy,None,Commercial,11.20220064338105,9,5.804595151163801,4,7
2024-05-06,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,6,44,0,19.79532760881427,Clear,None,Residential,4.834418403866058,7,0.7445880172791072,3,9
2024-12-29,Afternoon,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,8,4,1,3.7138236886583407,Clear,None,Parks,4.64753518387637,2,4.4712372255441695,17,4
2024-08-31,Evening,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,3,45,1,1.1372482102990222,Clear,None,Parks,5.150582586168216,5,6.344573317987134,14,6
2024-10-08,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,9,24,0,24.204234319809707,Foggy,None,Commercial,6.802514414584974,8,2.044686736378637,13,5
2024-11-01,Night,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,24,1,6.179535641511604,Clear,None,Commercial,3.619181554190308,3,3.6708284025622406,11,10
2024-10-21,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,3,20,0,23.32425110009309,Rainy,None,Commercial,10.290176752998548,0,3.3990846130593506,14,10
2024-03-01,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,8,5,0,14.10991497017924,Clear,None,Parks,3.2699154094552396,6,0.6240672447097935,4,10
2024-12-17,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,1,27,0,1.4918780160202205,Rainy,None,Highways,5.073407011198867,4,0.9005404210153707,9,5
2024-05-25,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,1,5,0,-2.510800535334523,Clear,None,Parks,11.348434296749144,10,1.8654941661493196,8,6
2024-06-07,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,3,4,0,22.73954579169625,Clear,None,Commercial,5.706983822922854,9,9.682718462794913,11,10
2024-05-19,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,3,33,0,5.586287219488533,Foggy,None,Commercial,5.533253970193456,9,5.405255874840927,14,3
2024-02-09,Morning,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,8,12,0,20.75461706162752,Clear,None,Commercial,5.096008278134022,4,6.253818722185658,12,3
2024-09-08,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,7,49,0,-4.965158369145528,Foggy,None,Commercial,5.305041714735172,8,5.024876477290714,14,9
2024-07-01,Morning,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,6,6,1,29.725703080446955,Clear,None,Highways,6.350958040416077,8,3.2346883044399317,15,1
2024-01-06,Morning,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,6,11,0,1.7267320772261696,Clear,None,Parks,4.7115669141169505,4,5.1978472343216815,5,4
2024-05-29,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,3,38,0,31.595883886501873,Rainy,None,Highways,8.600217829739847,0,9.672960601421476,4,2
2024-12-20,Evening,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,6,25,1,0.9899066652548072,Foggy,None,Highways,7.451488683248275,5,4.250197740114544,6,2
2024-05-09,Evening,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,8,39,0,33.035285850584685,Foggy,None,Commercial,4.87291624166669,0,8.929344726743569,9,10
2024-04-16,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,8,39,0,28.901899687410214,Rainy,None,Residential,6.524364329001641,3,6.980420070405357,7,7
2024-05-26,Night,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,6,18,0,-0.294126135550008,Rainy,None,Commercial,6.459844921979835,4,2.7276083860840004,6,8
2024-09-01,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,7,12,1,24.66838974023014,Rainy,None,Commercial,6.406866769333824,4,5.832138795666937,12,3
2024-09-12,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Assault,8,22,0,6.160868502732026,Rainy,None,Commercial,11.649625199708145,6,4.281806524949207,12,5
2024-04-25,Afternoon,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,9,15,0,15.36374348063503,Clear,None,Parks,6.401587353444025,10,1.1344146217889277,10,4
2024-03-11,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Theft,3,23,0,17.635485320967675,Rainy,None,Residential,7.02088322122477,3,6.671225292747992,12,6
2024-06-11,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,2,49,1,33.110828410138076,Foggy,None,Highways,4.46622085694848,2,7.0403728237548435,12,9
2024-11-01,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,2,18,0,14.574114160014343,Rainy,None,Residential,5.594143424081373,2,4.94473992851331,7,5
2024-01-17,Evening,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,7,41,0,25.694358627901558,Rainy,None,Commercial,8.272609807677842,7,2.744718668869587,13,4
2024-08-23,Evening,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,3,37,1,26.18138369874997,Clear,None,Parks,9.58617995309724,2,0.3503110041168478,0,4
2024-03-12,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,2,36,1,9.518895049504398,Clear,None,Commercial,6.752333429758874,8,8.552246096537157,13,2
2024-11-09,Evening,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,6,25,1,0.8045946014962624,Clear,None,Residential,5.840804689474387,1,8.888018109252902,4,9
2024-08-06,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,7,27,1,22.718396266315175,Foggy,None,Commercial,3.8515890589612067,8,8.350152301821462,11,10
2024-10-01,Morning,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,6,40,0,2.3024243138109357,Clear,None,Commercial,4.382324787471152,9,0.3321546050900618,17,10
2024-07-07,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,4,29,1,31.095790135808535,Clear,None,Residential,7.615136784674687,4,6.152368233713163,16,2
2024-09-14,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,9,15,0,-3.101226702968831,Rainy,None,Highways,3.8618771961950187,1,7.151326259069589,17,8
2024-03-06,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,3,6,1,21.618110430671106,Foggy,None,Highways,7.934441875328023,10,4.650103087454174,12,9
2024-01-04,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,7,35,0,24.737493300905918,Clear,None,Commercial,4.8903469353626,6,8.254179463627153,7,6
2024-09-10,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,9,26,0,-0.04164944038838492,Rainy,None,Commercial,5.241639434338896,0,6.611804796631913,14,9
2024-02-12,Night,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,9,40,0,30.22435893918781,Foggy,None,Parks,4.820987596443405,3,9.507039360798975,9,1
2024-11-19,Morning,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,9,40,0,29.745603362636338,Clear,None,Commercial,5.541654198697367,7,5.522085402725147,12,3
2024-05-13,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,31,1,22.47474308383566,Clear,None,Parks,5.545634292570917,3,7.168793332128251,17,9
2024-06-14,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,6,26,0,4.070251061048239,Clear,None,Parks,5.939551258242025,5,8.850396682303801,18,2
2024-10-26,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,9,30,1,25.17492690368254,Clear,None,Commercial,6.393223967361642,10,8.199969241462302,5,3
2024-07-29,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,8,44,0,3.105654576830453,Rainy,None,Residential,6.616872586638044,9,2.9881623207779606,17,2
2024-11-26,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,5,44,0,34.39922774785852,Foggy,None,Commercial,6.900127390444897,0,4.1757241695872125,19,5
2024-10-20,Night,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,4,41,1,11.22411217010226,Foggy,None,Highways,7.0005680718522045,9,7.844770459596052,10,4
2024-08-20,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,2,1,0,21.345015888349824,Rainy,None,Highways,10.294098750075179,5,2.8094998404785945,4,5
2024-06-03,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,7,8,1,29.697690417529692,Rainy,None,Residential,3.1617257417140916,5,4.765425346249362,17,6
2024-08-19,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,5,2,0,21.946608078386262,Foggy,None,Parks,5.039420127147258,6,8.963528993795872,2,1
2024-08-11,Night,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,3,23,0,-3.7373042461675343,Rainy,None,Parks,6.569079109304431,5,7.101993747544088,10,4
2024-07-16,Morning,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,6,8,0,21.449139021353307,Foggy,None,Highways,6.959430826713735,1,1.0869159720047061,7,6
2024-08-19,Afternoon,Monday,40.7128,-74.006,Downtown,3,25000,60000,Theft,1,35,1,7.760874295034462,Clear,None,Commercial,5.659058545690217,3,2.1459112864340897,10,10
2024-05-02,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,3,2,1,34.571776878433155,Clear,None,Highways,5.701355291612878,7,2.355255357189968,4,1
2024-08-11,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,8,43,1,16.14503571997078,Foggy,None,Residential,4.181351692475715,8,6.7429229902447,8,8
2024-09-22,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,2,44,0,9.344979170298489,Rainy,None,Highways,9.890601805314088,8,6.453670866822695,10,4
2024-07-16,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,3,30,0,28.19651925736003,Foggy,None,Commercial,7.445024673007854,5,2.7128836346872216,9,3
2024-01-23,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,8,10,0,21.487148455421416,Foggy,None,Commercial,4.612963723223302,9,2.530993786631249,16,5
2024-07-08,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,6,14,1,30.093710876771574,Foggy,None,Residential,3.7556044695174085,6,9.274082667647228,6,6
2024-02-18,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,3,6,0,8.47323328837403,Clear,None,Residential,7.640039372357787,10,2.7796514713755376,18,1
2024-10-26,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,8,36,1,10.20961429693623,Foggy,None,Highways,11.799993240197264,3,5.40248094013628,4,10
2024-07-20,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,6,43,0,18.39231721933219,Clear,None,Commercial,6.848239242192406,8,1.903569236396688,14,7
2024-01-05,Evening,Friday,40.7128,-74.006,Downtown,3,25000,60000,Theft,6,47,0,0.6255192767387951,Foggy,None,Residential,7.812230031042965,2,9.363761324544079,13,8
2024-11-28,Night,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,2,28,1,17.14212693497093,Foggy,None,Highways,6.520253294878419,10,2.6017292145289828,5,10
2024-04-25,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,2,0,0,-1.743140051761003,Foggy,None,Parks,5.574112708525,2,8.031539693311405,1,7
2024-11-02,Evening,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,2,0,0,30.914202263467082,Rainy,None,Highways,5.216647110147691,1,4.972747558085534,13,10
2024-01-16,Evening,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,2,29,0,27.01736556126682,Foggy,None,Highways,10.535746403320882,0,7.066802792795997,10,2
2024-12-27,Afternoon,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,2,13,0,26.50865258805517,Clear,None,Residential,7.413794171086618,0,8.325988209965836,10,8
2024-03-04,Evening,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,8,27,0,14.20914381558763,Foggy,None,Highways,4.340105633976187,2,7.75592573538579,12,2
2024-08-03,Afternoon,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,6,31,0,26.13292405169873,Rainy,None,Parks,4.619314980287079,5,3.5172072560294967,8,4
2024-03-16,Night,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,3,25,0,22.055461974119762,Rainy,None,Commercial,8.508366304137601,5,4.389655765743842,16,1
